Bins,H3K9me3,H3K27me3,DNAme
1031861,0.533573838,0.993518181,14.14141414
1031877,0.152449668,0.354827922,8.241758242
1031915,0.152449668,0.390310714,6.578947368
1031947,0.914698008,3.087002919,8.235294118
1031962,1.14337251,2.483795452,23.63636364
1031966,0.914698008,1.738656817,20.75471698
1031994,1.219597344,1.63220844,10.57268722
10320,1.448271846,0.887069804,13.01369863
1032003,0.686023506,0.212896753,12.16216216
1032041,0.304899336,0.780621428,20
1032081,0.76224834,1.667691232,22.72727273
1032093,0.304899336,1.561242856,11.11111111
1032098,0.457349004,0.567724675,11.66666667
1032127,0.609798672,0.958035389,2.803738318
1032171,0.457349004,0.603207467,18.03278689
1032184,0,0.851587012,15.23809524
1032214,0.304899336,1.099966557,9.230769231
1032220,0.533573838,2.270898699,12.21719457
1032226,0.152449668,1.703174024,8.759124088
1032297,0.990922842,1.383828895,10.86956522
1032308,0.686023506,0.709655844,15.38461538
1032351,1.14337251,1.419311687,17.54385965
1032361,0.76224834,0.567724675,21.09375
1032392,1.753171182,2.76765779,14.70588235
1032398,2.210520186,3.335382465,15.09433962
1032408,0.838473174,2.838623374,11.94029851
1032438,0.686023506,1.170932142,11.32075472
1032486,0.457349004,0.745138636,15.68627451
1032521,0.533573838,0.390310714,26.53061224
1032808,0.457349004,0.354827922,7.185628743
1032819,0.152449668,0.780621428,9.523809524
1032820,0.76224834,1.099966557,17.94871795
1032825,0.457349004,0.958035389,10
1032841,1.067147676,1.277380518,19.14893617
1032853,0.609798672,0.745138636,7.766990291
1032856,0.533573838,0.49675909,10.52631579
1032862,0.686023506,1.064483765,12.32876712
1032890,0.228674502,0.958035389,11.93181818
1032905,0.304899336,0.851587012,12.9476584
1032958,0,0.461276298,22.80701754
1032971,1.067147676,0.709655844,9.803921569
1032974,0.76224834,0.461276298,15.38461538
1033001,0.686023506,1.206414934,9.473684211
1033087,0.457349004,0.993518181,1.153846154
1033123,0.152449668,0.390310714,14.34599156
1033138,0.076224834,0.354827922,13.33333333
1033140,0.38112417,0.212896753,10.05586592
1033177,0,0.177413961,7.407407407
1033260,0.914698008,1.490277271,21.42857143
1033395,0.228674502,0.638690259,17.98561151
1033445,0.152449668,0.212896753,15
1033475,0.457349004,0.106448377,16.66666667
1033482,1.448271846,0.390310714,7.142857143
1033485,0.686023506,0.603207467,20.40816327
1033494,0.152449668,0.248379545,9.433962264
1033529,0.304899336,0.070965584,6.796116505
1033595,0.990922842,0.567724675,10.97560976
1033614,0.609798672,1.13544935,14.89361702
1033676,0.152449668,0.425793506,13.88888889
1033701,0.076224834,0.283862337,4.615384615
1034134,0.609798672,0.354827922,5
1034373,0.457349004,0.567724675,4.47761194
1034715,3.658792032,0.922552597,22.3880597
1034874,9.451879415,3.690210386,59.12408759
1035016,2.972768526,0.461276298,17.54385965
1035077,0.152449668,0.354827922,7.575757576
1035109,0.304899336,0.106448377,2.083333333
1035125,0.533573838,0.177413961,11.29032258
1035225,0.228674502,0.31934513,14.28571429
1035249,0.152449668,0.177413961,15.38461538
1035273,0,0.035482792,12.76595745
1035355,0.914698008,0.425793506,25
103537,1.14337251,0.425793506,16.83168317
1035421,2.362969854,2.093484738,5.747126437
1035534,0,0.390310714,0
1035556,1.829396016,2.590243829,4.464285714
1035674,3.887466533,1.490277271,23.07692308
103569,8.994530411,2.554761037,28.24074074
1035919,1.676946348,0.709655844,11.65048544
1036193,2.744094024,0.745138636,9.85915493
1036268,9.070755245,2.76765779,18.75
1036330,3.658792032,1.490277271,16.12903226
1036351,1.219597344,1.454794479,13.20754717
1036420,1.676946348,0.851587012,5.952380952
1036644,11.35750026,3.299899672,48.41269841
1036739,7.927382735,2.270898699,25
1036907,6.707785391,1.845105193,8.474576271
1036915,3.735016866,1.667691232,10
1037031,7.317584063,3.512796425,21.21212121
1037034,8.994530411,3.016037335,26.96078431
1037061,1.52449668,1.348346103,14.72081218
1037347,4.878389375,2.306381491,19.73684211
10374,8.384731739,2.519278245,46.91358025
1037531,5.640637715,1.596725648,17.39130435
1037723,7.088909561,1.703174024,8.823529412
1037760,7.317584063,2.803140582,25.21367521
1038086,0.914698008,0.851587012,9.523809524
1038335,8.156057237,2.519278245,23.15789474
1038690,10.82392643,3.974072724,47.94520548
1038692,10.44280226,3.903107139,34.88372093
1038766,1.14337251,2.022519154,6
1039005,5.488188047,1.596725648,46.46464646
1039006,10.74770159,2.235415907,43.49593496
103907,3.506342364,1.774139609,24.03100775
1039090,0.533573838,0.354827922,1.25
1039122,0.990922842,1.064483765,14.81481481
1039146,1.981845684,1.13544935,13.84615385
1039221,5.183288711,1.63220844,21.17647059
1039512,8.994530411,2.412829868,51.13636364
1039564,1.600721514,0.922552597,11.94029851
1039593,0.38112417,0.31934513,3.448275862
1039704,1.52449668,0.603207467,34
1039723,0.76224834,0.780621428,14.59459459
1039790,0.152449668,1.13544935,4.651162791
1039937,1.600721514,0.922552597,16.8627451
1040025,0.609798672,0.461276298,18.30985915
1040246,0.38112417,0.81610422,16.66666667
1040296,8.079832403,2.803140582,26.48648649
1040395,1.600721514,0.780621428,20
1040400,1.14337251,0.567724675,14.45783133
1040460,1.981845684,0.745138636,9.420289855
1040574,0.76224834,0.31934513,4.347826087
1040736,6.250436387,2.093484738,33.10810811
1040915,1.448271846,1.241897726,1.785714286
1040929,3.04899336,1.348346103,10.20408163
1040989,1.90562085,1.596725648,19.78021978
1041009,1.981845684,1.13544935,12.5
1041202,9.451879415,3.477313633,41.30434783
1041230,2.972768526,3.938589932,11.08695652
1041232,3.506342364,1.099966557,8.450704225
1041254,0.533573838,0.745138636,0.307692308
1041279,0.76224834,1.029000973,6.403940887
1041318,0.609798672,1.277380518,11.45038168
1041330,1.600721514,1.596725648,10.45454545
1041362,1.14337251,2.058001946,8.695652174
1041376,0.228674502,0.745138636,4.95049505
1041383,0.609798672,2.128967531,0
1041412,0.990922842,1.029000973,9.333333333
1041466,0.686023506,0.283862337,10.15625
1041467,0.76224834,0.390310714,10.66666667
1041477,0,0,6.41025641
1041502,0.457349004,0,9.895833333
1041589,0.914698008,1.277380518,3.797468354
1041599,1.90562085,1.738656817,10.16949153
1041709,0.533573838,1.029000973,12.98701299
1041758,0.38112417,0.141931169,11.25
1041763,0.152449668,0.248379545,14.7826087
1041823,0,0.212896753,13.27433628
1041826,0,0.177413961,12.90322581
1041905,0.076224834,0.354827922,10.11235955
1041923,0.304899336,0.106448377,8.187134503
1041949,0.152449668,0.141931169,11.50159744
1041995,1.219597344,1.596725648,13.18327974
1042088,0.152449668,0.674173051,16.86746988
1042091,0.533573838,2.270898699,9.285714286
1042102,0.686023506,1.490277271,14.50381679
1042112,0.457349004,1.419311687,13.59223301
1042117,0.152449668,0.141931169,20.28985507
1042197,0.533573838,1.241897726,17.14285714
1042300,0.152449668,0.354827922,11.68831169
1042332,0,0.283862337,20.25316456
1042378,0,0.212896753,6.451612903
1042381,0.152449668,0.141931169,12.01716738
1042437,0.457349004,1.241897726,2.380952381
1042439,0.228674502,1.064483765,14.84375
1042456,1.600721514,2.128967531,18.05555556
1042472,0.228674502,0.567724675,4.458598726
1042476,1.067147676,2.235415907,10.27027027
1042483,0.76224834,0.745138636,10.44776119
1042586,0.228674502,1.738656817,9.947643979
1042605,0,0.141931169,13.51351351
1042669,0.152449668,0.354827922,18.82352941
1042671,0,0.354827922,8.982035928
1042689,0.457349004,0.283862337,13.14878893
1042695,0.152449668,0.283862337,16.27906977
1042757,0.152449668,0.390310714,11.95219124
1042814,0.152449668,0.390310714,9.81595092
1042816,0.457349004,0.31934513,11.34020619
1042819,0.152449668,0.177413961,4.494382022
1042830,0.609798672,2.44831266,8.695652174
1042832,0.914698008,1.738656817,11.57024793
1042874,0.686023506,1.667691232,12.37113402
1042897,0.152449668,0.106448377,12.5
1042906,0.076224834,0.177413961,16.73640167
1042909,0.152449668,0.141931169,14.0625
1042917,0,0.070965584,13.26530612
1042942,0,0.461276298,9.248554913
1042961,0.457349004,1.241897726,5.882352941
1043026,0.457349004,1.383828895,7.2
1043031,0.609798672,0.709655844,6.557377049
1043057,1.372047012,1.596725648,12.58741259
1043067,0,0.958035389,10.46511628
1043089,1.219597344,3.122485712,8.4
1043144,0.76224834,3.512796425,17.70833333
1043154,1.295822178,3.477313633,12.06896552
1043194,0.609798672,2.590243829,10.32258065
1043209,0,1.95155357,13.77245509
1043216,0.76224834,0.532241883,9.90990991
1043225,0.990922842,2.128967531,21.71945701
1043257,0.152449668,1.029000973,13.07692308
1043274,0.838473174,2.803140582,7.098765432
1043287,0.38112417,0.248379545,17.24137931
1043301,0.228674502,0.354827922,6.565656566
1043324,0.38112417,0.425793506,8.275862069
1043349,0.228674502,0.638690259,5.23255814
1043377,0.533573838,0.745138636,12.95336788
1043390,0.076224834,0.780621428,10.05291005
1043393,0.609798672,1.170932142,6.722689076
1043400,0.304899336,0.922552597,10.71428571
1043407,0.914698008,0.638690259,18.84057971
1043423,0.228674502,0.31934513,2.173913043
1043446,1.448271846,3.016037335,11.33333333
1043459,0.152449668,1.13544935,20.49180328
1043469,0.304899336,0.674173051,13.13131313
1043471,0,0.674173051,6.557377049
1043483,0.152449668,0.354827922,12.83783784
1043531,0.304899336,0.248379545,8.042895442
1043552,0.304899336,0.31934513,14.62450593
104356,0.38112417,0.958035389,12.06896552
1043574,0,0.603207467,8.612440191
1043619,0.533573838,0.425793506,15.25423729
1043637,0.457349004,0,21.4953271
1043683,0.38112417,0.532241883,13.84615385
1043690,0,0.177413961,5.208333333
1043692,0.152449668,0.283862337,0.54200542
1043720,0.533573838,0.532241883,10.92436975
1043737,0.457349004,0.425793506,14.45783133
1043769,0.304899336,0.425793506,14.75409836
1043780,0.609798672,1.703174024,8.225108225
1043835,0.152449668,0.212896753,7.407407407
1043842,0.457349004,0.248379545,10.6557377
1043904,0.609798672,0.390310714,19.64285714
1043919,0.38112417,1.13544935,10
1043926,0.228674502,0.532241883,16.66666667
1043939,1.753171182,0.709655844,12.22222222
1043956,1.067147676,1.170932142,16.12903226
1043964,0.152449668,0.212896753,9.302325581
1043986,0.304899336,0.141931169,15.83333333
1044018,1.829396016,1.703174024,13.44537815
1044039,0.304899336,0.993518181,16.8
1044044,1.067147676,1.596725648,11.19402985
1044055,0.304899336,0.567724675,8.139534884
1044119,0.76224834,1.916070778,10.47619048
1044153,0.152449668,1.029000973,17.75700935
1044178,0.457349004,1.064483765,6.666666667
1044200,9.299429747,2.732174998,45.11627907
1044208,2.210520186,0.81610422,12.97297297
1044209,0.609798672,0.461276298,7.537688442
1044228,0,0.709655844,8.641975309
1044258,0.304899336,0.674173051,11.25
1044281,0.076224834,0.461276298,13.98601399
1044294,0.304899336,0.177413961,15.23178808
1044355,0.076224834,0.248379545,24.87309645
1044407,0,0.035482792,20.3539823
1044412,0.076224834,0.81610422,10
1044496,0,0.567724675,15.90909091
1044561,1.676946348,3.335382465,1.020408163
1044726,0.457349004,0.851587012,10.66666667
1044836,0.533573838,0.354827922,9.454545455
1044897,0.457349004,0.177413961,7.482993197
1044917,0.533573838,0.461276298,10.52631579
1044945,1.295822178,0.212896753,11.50442478
1044962,0.533573838,0.532241883,10.55900621
1044978,6.326661221,2.803140582,44.84848485
1045009,0.914698008,2.980554543,13.98601399
1045033,1.372047012,2.235415907,1.98019802
1045040,0.838473174,1.454794479,13.23529412
1045054,0.838473174,1.348346103,9.708737864
1045121,1.067147676,2.306381491,10.28806584
1045136,1.14337251,1.95155357,5.825242718
1045184,0.38112417,0.81610422,6.422018349
1045189,0.457349004,0.81610422,12.5
1045194,0.76224834,1.774139609,11.11111111
1045214,1.372047012,2.838623374,8.450704225
1045216,2.66786919,3.335382465,15.13157895
1045228,1.52449668,3.725693179,5.339805825
1045240,4.344815537,2.519278245,27.69230769
1045276,0.76224834,2.199933115,15.73033708
1045283,0,0.177413961,10.41666667
1045295,0.38112417,0.248379545,8.75
1045304,0.152449668,0.390310714,10.21505376
1045320,0,0.248379545,18.05555556
1045324,1.14337251,0.390310714,14.81481481
1045354,1.90562085,1.170932142,11.11111111
1045366,1.372047012,0.922552597,13.82488479
1045369,0.152449668,0.958035389,16.76300578
1045393,1.219597344,2.235415907,2.752293578
1045482,0.152449668,0.106448377,10.31746032
1045511,0.457349004,0.070965584,10.91703057
1045542,0.838473174,0.603207467,14.75409836
1045544,0.609798672,0.638690259,15.13157895
1045577,0.228674502,0.425793506,11.45833333
1045596,0.076224834,0,13.28671329
1045623,0,0.354827922,16.41791045
1045691,0,0.674173051,10.34482759
1045694,0.228674502,0.461276298,18.36734694
1045696,0.152449668,0.31934513,7.913669065
1045709,0.076224834,0.31934513,17.72151899
1045717,0,0.603207467,14.61538462
1045728,0.304899336,0.461276298,7.843137255
1045729,0.686023506,0.638690259,9.900990099
1045745,0.533573838,0.81610422,7.692307692
1045757,0.152449668,0.425793506,15.18987342
1045768,0.38112417,0.567724675,10.88435374
1045781,0.686023506,1.064483765,7.058823529
1045792,0.838473174,0.780621428,7.692307692
1045806,0.228674502,0.780621428,6.944444444
1045809,0.76224834,0.993518181,7.558139535
1045815,1.372047012,0.851587012,24.5210728
1045821,0.533573838,0.532241883,19.87179487
1045828,0.914698008,1.490277271,15.52795031
1045829,0.38112417,1.738656817,17.79661017
1045870,0.533573838,0.532241883,7.262569832
1045919,0.304899336,0.49675909,8.843537415
1045929,0.76224834,1.277380518,13.60946746
1045993,0,0.638690259,9.589041096
1046091,1.981845684,1.987036362,8.994708995
1046277,0.990922842,0.709655844,13.33333333
1046329,0.152449668,0.070965584,0.651465798
1046331,0.228674502,1.419311687,6.289308176
1046337,0.152449668,0.49675909,11.29032258
1046406,0.304899336,0.106448377,19.14893617
1046419,0.076224834,0.177413961,14
1046446,0.076224834,0.390310714,10.48387097
1046474,0.304899336,0.31934513,6.557377049
1046496,0.609798672,0.567724675,11.9760479
1046557,0.76224834,1.277380518,19.25925926
1046577,0.457349004,1.206414934,19.75308642
104662,1.90562085,0.958035389,7.692307692
1046620,0.457349004,0.638690259,14.08450704
1046646,8.689631075,3.548279218,49.35064935
1046669,0,0.212896753,6.995884774
1046688,0.304899336,0.532241883,11.23595506
1046739,0.152449668,0.49675909,0.340136054
1046768,0.228674502,0.461276298,8.759124088
1046792,0.38112417,0.709655844,6.428571429
1046796,0.304899336,0.638690259,15.47619048
1046893,0.304899336,0.106448377,8.620689655
1046929,0.457349004,1.241897726,19.76047904
1046961,0,0.354827922,9.956709957
1046976,0.152449668,0.141931169,5.696202532
1046978,0.304899336,0.106448377,11.82795699
1046980,0.609798672,0.283862337,6.557377049
1047021,0.609798672,0.81610422,14.63414634
1047043,0.152449668,0.567724675,14.37908497
1047064,0.152449668,0.461276298,9.090909091
1047107,0.76224834,1.95155357,18.98734177
104716,1.981845684,0.567724675,25
1047170,0.533573838,1.241897726,1.714285714
1047199,2.515419522,0.709655844,0.395256917
1047218,0.152449668,0.851587012,9.174311927
104722,0.152449668,0.461276298,2.777777778
1047267,0,0.532241883,17.74193548
1047289,0.152449668,0.461276298,14.77272727
1047332,0.152449668,0.248379545,12.14574899
1047337,0.304899336,0.248379545,12.62135922
1047349,0.228674502,0.283862337,9.090909091
1047418,0,0.248379545,6.040268456
1047421,0.76224834,0.603207467,13.46153846
1047422,0.686023506,0.425793506,10.44776119
1047441,0.304899336,0.993518181,18.47826087
1047545,0.686023506,1.987036362,4.291845494
1047556,1.52449668,3.157968504,13.63636364
1047558,1.219597344,3.725693179,12.97709924
1047559,1.829396016,3.370865257,4.237288136
1047714,0,0.106448377,7.627118644
1047728,0,0.141931169,5.555555556
1047783,0,0.070965584,11.45833333
1047865,0.457349004,0.31934513,10.56338028
1047912,0.533573838,0.461276298,14.63414634
1047918,0,0.070965584,14.4
1047929,0.304899336,1.064483765,12.68882175
1047931,0.228674502,0.81610422,14.46540881
1047940,0.228674502,0.638690259,10.30042918
1048019,0.304899336,0.390310714,7.281553398
1048043,0.152449668,0.31934513,4.918032787
1048065,0.609798672,0.49675909,7.627118644
1048079,0.304899336,0.248379545,2.142857143
1048097,0,0.212896753,23.37662338
1048105,0.609798672,0.212896753,13.04347826
1048133,0.304899336,0.248379545,9.917355372
1048167,0.609798672,0.212896753,15.82733813
1048226,0.152449668,0.212896753,11.32075472
1048270,0.38112417,0.390310714,8.333333333
1048284,0.457349004,0.638690259,7.627118644
10483,1.372047012,0.638690259,10
1048303,0,0.141931169,13.69863014
1048328,3.887466533,2.128967531,23.45679012
1048352,0.76224834,0.958035389,11.2
1048364,0.38112417,0.638690259,10.71428571
1048365,0,0.567724675,3.305785124
1048377,0.076224834,0.354827922,15.69767442
1048391,0,0.674173051,3.529411765
1048413,0.76224834,0.603207467,9.523809524
1048428,0.304899336,0.887069804,9.166666667
1048460,0.990922842,0.993518181,13.26530612
1048522,0.914698008,0.603207467,5
1048524,0.152449668,0.461276298,21.37931034
1048555,1.676946348,1.454794479,9.756097561
1048567,0.304899336,1.348346103,4.624277457
1048587,0.457349004,0.106448377,12.33766234
1048590,0.76224834,0.780621428,6.748466258
1048658,0,0.141931169,14.60674157
1048678,1.219597344,0.532241883,18.75
1048689,0.686023506,0.780621428,7.100591716
1048725,0.457349004,0.567724675,14.94252874
1048747,0.304899336,0.603207467,16.50485437
1048764,0.228674502,0.81610422,0.975609756
1048774,0.152449668,0.248379545,7.407407407
1048782,0.152449668,0.425793506,8.771929825
1048789,0.914698008,0.212896753,14.87603306
1048837,0.38112417,0.81610422,15.09433962
1048844,0.457349004,0.212896753,5.223880597
1048895,0.152449668,0.780621428,11.97916667
104891,2.66786919,1.419311687,23.25581395
1048971,1.067147676,0.425793506,13.67521368
1049024,0.076224834,0.49675909,12.21864952
1049040,0.457349004,0.567724675,9.090909091
1049042,0,0.106448377,4.779411765
